timestamp,category,name,price,url
2025-11-21 03:26:01.120002+00:00,memory,"Memória RAM Kingston Fury Renegade Pro, 16GB, 4800MHz, DDR5, ECC Reg CL36, PnP, para Servidor, Preto - KF548R36RB-16",1022.99,https://www.kabum.com.br/produto/481322/memoria-ram-kingston-fury-renegade-pro-16gb-4800mhz-ddr5-ecc-reg-cl36-pnp-para-servidor-preto-kf548r36rb-16
2025-11-21 04:24:19.782030+00:00,memory,"Memória RAM Kingston Fury Renegade Pro, 16GB, 4800MHz, DDR5, ECC Reg CL36, PnP, para Servidor, Preto - KF548R36RB-16",1022.99,https://www.kabum.com.br/produto/481322/memoria-ram-kingston-fury-renegade-pro-16gb-4800mhz-ddr5-ecc-reg-cl36-pnp-para-servidor-preto-kf548r36rb-16
2025-11-21 05:25:59.410502+00:00,memory,"Memória RAM Kingston Fury Renegade Pro, 16GB, 4800MHz, DDR5, ECC Reg CL36, PnP, para Servidor, Preto - KF548R36RB-16",1022.99,https://www.kabum.com.br/produto/481322/memoria-ram-kingston-fury-renegade-pro-16gb-4800mhz-ddr5-ecc-reg-cl36-pnp-para-servidor-preto-kf548r36rb-16
2025-11-21 06:24:24.925859+00:00,memory,"Memória RAM Kingston Fury Renegade Pro, 16GB, 4800MHz, DDR5, ECC Reg CL36, PnP, para Servidor, Preto - KF548R36RB-16",1022.99,https://www.kabum.com.br/produto/481322/memoria-ram-kingston-fury-renegade-pro-16gb-4800mhz-ddr5-ecc-reg-cl36-pnp-para-servidor-preto-kf548r36rb-16
2025-11-21 07:26:00.348732+00:00,memory,"Memória RAM Kingston Fury Renegade Pro, 16GB, 4800MHz, DDR5, ECC Reg CL36, PnP, para Servidor, Preto - KF548R36RB-16",1022.99,https://www.kabum.com.br/produto/481322/memoria-ram-kingston-fury-renegade-pro-16gb-4800mhz-ddr5-ecc-reg-cl36-pnp-para-servidor-preto-kf548r36rb-16
2025-11-21 08:24:25.174314+00:00,memory,"Memória RAM Kingston Fury Renegade Pro, 16GB, 4800MHz, DDR5, ECC Reg CL36, PnP, para Servidor, Preto - KF548R36RB-16",1022.99,https://www.kabum.com.br/produto/481322/memoria-ram-kingston-fury-renegade-pro-16gb-4800mhz-ddr5-ecc-reg-cl36-pnp-para-servidor-preto-kf548r36rb-16
2025-11-21 09:25:57.178832+00:00,memory,"Memória RAM Kingston Fury Renegade Pro, 16GB, 4800MHz, DDR5, ECC Reg CL36, PnP, para Servidor, Preto - KF548R36RB-16",1022.99,https://www.kabum.com.br/produto/481322/memoria-ram-kingston-fury-renegade-pro-16gb-4800mhz-ddr5-ecc-reg-cl36-pnp-para-servidor-preto-kf548r36rb-16
2025-11-21 10:24:24.815278+00:00,memory,"Memória RAM Kingston Fury Renegade Pro, 16GB, 4800MHz, DDR5, ECC Reg CL36, PnP, para Servidor, Preto - KF548R36RB-16",1022.99,https://www.kabum.com.br/produto/481322/memoria-ram-kingston-fury-renegade-pro-16gb-4800mhz-ddr5-ecc-reg-cl36-pnp-para-servidor-preto-kf548r36rb-16
2025-11-21 11:27:05.351233+00:00,memory,"Memória RAM Kingston Fury Renegade Pro, 16GB, 4800MHz, DDR5, ECC Reg CL36, PnP, para Servidor, Preto - KF548R36RB-16",1022.99,https://www.kabum.com.br/produto/481322/memoria-ram-kingston-fury-renegade-pro-16gb-4800mhz-ddr5-ecc-reg-cl36-pnp-para-servidor-preto-kf548r36rb-16
2025-11-21 12:24:29.096126+00:00,memory,"Memória RAM Kingston Fury Renegade Pro, 16GB, 4800MHz, DDR5, ECC Reg CL36, PnP, para Servidor, Preto - KF548R36RB-16",1022.99,https://www.kabum.com.br/produto/481322/memoria-ram-kingston-fury-renegade-pro-16gb-4800mhz-ddr5-ecc-reg-cl36-pnp-para-servidor-preto-kf548r36rb-16
2025-11-21 13:26:02.534758+00:00,memory,"Memória RAM Kingston Fury Renegade Pro, 16GB, 4800MHz, DDR5, ECC Reg CL36, PnP, para Servidor, Preto - KF548R36RB-16",971.99,https://www.kabum.com.br/produto/481322/memoria-ram-kingston-fury-renegade-pro-16gb-4800mhz-ddr5-ecc-reg-cl36-pnp-para-servidor-preto-kf548r36rb-16
